"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","closed"
"13133","hzL9Hu-DsWsGUyWDGLwfQg","Victory Carwash","12959 US Hwy 301 S","Riverview","FL",33579,27.799625,-82.33587,3,23,1,"Auto Detailing, Car Wash, Automotive","NA"
"13134","LD0OCq7t8er4CCDR7tov7g","Bilmar Station","8501 W Hillsborough Ave","Tampa","FL",33615,27.9977099719,-82.5794927964,4,50,1,"Restaurants, American (Traditional), Sports Bars, Bars, Nightlife, Chicken Wings","NA"
"13135","PKFZM2CfJpwLlMurOsuISQ","Westshore Pizza","24020 State Rd 54","Lutz","FL",33559,28.1852584222,-82.4190098835,2.5,50,1,"American (Traditional), Restaurants, Event Planning & Services, Caterers, Chicken Wings, Pizza","NA"
"13136","vOy934vVyH-ShCKprjwSZw","Carvana Tampa","10335 Palm River Rd","Tampa","FL",33619,27.93792,-82.33189,3.5,30,1,"Automotive, Car Buyers, Car Dealers, Used Car Dealers, Auto Loan Providers","NA"
"13138","0rNnjcpS5-JK0gecgVM2qA","The Beauty","6911 Pistol Range Rd, Ste 103 B","Tampa","FL",33635,28.0142727,-82.6119675,5,11,1,"Permanent Makeup, Beauty & Spas, Eyelash Service, Nail Salons, Hair Removal, Waxing, Nail Technicians, Hair Stylists, Eyebrow Services, Hair Salons","NA"
"13141","hqiwmz09EiiarqQyAe_g0A","Streetside Classics -Tampa","4610 Pet Ln, Ste 105, Tampa Showroom","Lutz","FL",33559,28.2228977,-82.3787079,4.5,7,1,"Used Car Dealers, Automotive, Car Dealers","NA"
"13144","aTrMhh9GzzZo5cN0pFmdtg","Blaze Pizza","25456 Sierra Center Blvd","Lutz","FL",33559,28.192855,-82.395125,4.5,128,1,"Pizza, Restaurants, Salad, Fast Food","Monday"
"13151","J0SAts7SYriv7a8Bi3BvVQ","Quality Care Automotive","1915 Collier Pkwy","Lutz","FL",33549,28.1846467,-82.4386923,4,13,1,"Automotive, Auto Repair","NA"
"13152","TOgkopnDE5q9mT074TDeeA","DI Coffee Bar","214 E Davis Blvd","Tampa","FL",33606,27.9268944446,-82.4537351852,4.5,142,1,"Sandwiches, Cafes, Restaurants, Bakeries, Coffee & Tea, Breakfast & Brunch, Food","NA"
"13154","ZlpC-lTeTFKcqXoCD0rTMg","Sumatra Cafe & Bakery LLC","1602 Oakfield Dr","Brandon","FL",33511,27.9344828,-82.3095491,4,62,0,"Sandwiches, Food, Coffee & Tea, Vegetarian, Restaurants","NA"
"13157","xDhufeEyST6P-zL40BlSCA","Great Expressions Dental Centers - Tampa","825 W Dr Martin Luther King Jr Blvd","Tampa","FL",33603,27.9819924,-82.4705866,1.5,6,1,"General Dentistry, Orthodontists, Dentists, Pediatric Dentists, Health & Medical",NA
"13158","r8aGTEd3_tfQ9zFP4LctMA","Grand Cathedral Cigars","2201 North Florida Ave","Tampa","FL",33602,27.9651665,-82.4591809,5,100,1,"Bars, Cigar Bars, Nightlife, Tobacco Shops, Shopping","NA"
"13161","IEzEX0_q3aAIsbB0t_NFBw","The Comics Club","714 W Lumsden Rd","Brandon","FL",33511,27.9233637,-82.294345,4,11,1,"Hobby Shops, Antiques, Comic Books, Books, Mags, Music & Video, Shopping","NA"
"13163","I4DJFpNU-SSZImUa7JnqGQ","7-Eleven","5125 Cypress W","Tampa","FL",33607,27.9527774554,-82.5312937005,2.5,16,1,"Service Stations, Automotive, Gas Stations, Coffee & Tea, Convenience Stores, Gas Stations, Food","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"13164","29eeN8B75dP13k0tRqhzPQ","CPE Solutions, LLC","1911 N US Hwy 301, Ste 140","Tampa","FL",33619,27.964027,-82.3593247,1.5,18,1,"Special Education, Education","NA"
"13166","ffc52M0EHgEYQ9I1WqYzBQ","Domino's Pizza","7229 N Dale Mabry Hwy","Tampa","FL",33614,28.015887,-82.5044186,2,12,1,"Sandwiches, Pizza, Chicken Wings, Restaurants","NA"
"13168","evM3tJz_smPeioKhiNjQ1w","Emelina's Bridal & Boutique","8405 N Himes Ave, Ste 103","Tampa","FL",33614,28.026188,-82.5004007,5,10,1,"Bridal, Sewing & Alterations, Shopping, Local Services, Fashion, Clothing Rental","Monday"
"13169","k67rl4w58GIvmbTMnhTLaA","Ford's Garage","25526 Sierra Center Blvd","Lutz","FL",33559,28.1939324958,-82.39421776,4,507,1,"Burgers, Bars, Restaurants, Desserts, Comfort Food, Food, Nightlife, Cocktail Bars, American (Traditional), Breakfast & Brunch","Monday"
"13171","HPmCGTlKSIpO64pHN5q40A","Romano's Macaroni Grill","17641 Bruce B Downs Blvd","Tampa","FL",33647,28.1313043,-82.3638297,2,15,0,"Restaurants, Italian","NA"
"13176","Ca57AfAL6u-zz2RaKZAdTw","The Goddard School","13401 Tampa Oaks Blvd","Tampa","FL",33637,28.067898,-82.3593137,4,5,1,"Preschools, Local Services, Summer Camps, Child Care & Day Care, Education, Active Life","NA"
"13178","UUDGbu6-nK97evc2LaevGQ","Casa Santo Stefano","1607 N 22nd St","Tampa","FL",33605,27.9592836,-82.4345863,4,206,1,"Sicilian, Restaurants, Italian","NA"
"13179","YiSmznpxIFwSg-GLX_-vjQ","Ho Ho To Go","2502 W Columbus Dr","Tampa","FL",33607,27.9665033,-82.4850257,3.5,38,1,"Chinese, Restaurants","NA"
"13181","MgVI3N8mjF61ZwU30v3J_A","Tabernacle Tattoo","1829 E 4th Ave","Tampa","FL",33605,27.9579782,-82.4381411,4,13,1,"Professional Services, Beauty & Spas, Piercing, Tattoo","NA"
"13182","72yzCbkPT4GURw5BooRc8g","Prime Performance","7305 S Germer St","Tampa","FL",33616,27.8604952,-82.5353033,5,5,1,"Automotive, Auto Repair",NA
"13183","sI1NLZBX6l5i5pXuOfMazg","Cars Auto Mall","7226 Us Hwy 301 S","Riverview","FL",33578,27.8763544,-82.3264092,1,12,1,"Automotive, Car Dealers","NA"
"13184","OFL3_GuEGiH7bYJi7a5D_w","Rodriguez Sod","7608 W Linebaugh Ave","Tampa","FL",33625,28.040028,-82.5651039,3.5,11,1,"Home & Garden, Landscaping, Home Services, Shopping, Gardeners, Nurseries & Gardening","NA"
"13187","yoH7hk2SWVWSVr0iDu88gQ","Livy O's","905 E Brandon Blvd","Brandon","FL",33511,27.9364418,-82.2704766,4.5,8,0,"Specialty Schools, Personal Chefs, Event Planning & Services, Cooking Schools, Education, Caterers, Shopping, Arts & Crafts, Cooking Classes","Monday"
"13193","Tped2juniC3NQCRZYBkAPA","Carsmetics","9938 E Adamo Dr","Tampa","FL",33619,27.9458757,-82.3381691,4,19,1,"Body Shops, Automotive","NA"
"13197","0YPhTxb28BqatFNXPv2l4w","JOANN Fabrics and Crafts","6234 Commerce Palms Blvd","Tampa","FL",33647,28.1178824,-82.3755728,3,13,1,"Shopping, Art Supplies, Home & Garden, Arts & Crafts, Home Decor, Fabric Stores","Monday"
"13198","13H6zrzZUSfGFNEruP_dvg","Pinch A Penny Pool Patio Spa","21202 Mariner Pl","Lutz","FL",33549,28.190653102,-82.4655942436,2,6,1,"Shopping, Pool Cleaners, Home Services, Pool & Hot Tub Service, Home & Garden, Hot Tub & Pool","Monday"
"13199","4GXFK_FyQTZN7OUq_oXGvw","Jimmy John's","17521 Preserve Walk Ln","Tampa","FL",33647,28.1283812,-82.3686878,3.5,18,0,"Food, Food Delivery Services, Sandwiches, Restaurants, Fast Food, Delis","NA"
"13200","7IyWbW9RLe_osbvIJvDgeg","Klema Law","420 W Kennedy Blvd","Tampa","FL",33606,27.9449345,-82.4646277,5,6,1,"General Litigation, Consumer Law, Business Law, Lawyers, Professional Services, IP & Internet Law, Patent Law","Monday"
"13202","ZMTdF8mdDGpWoluhGSH8Fg","Yessy’s Beauty Studio","4002 W Waters Ave, Ste 9","Tampa","FL",33614,28.0250004,-82.5092583,5,11,1,"Eyelash Service, Makeup Artists, Hair Removal, Waxing, Beauty & Spas, Nail Salons","NA"
"13203","pz12OTD9x4TohcwYg5fr7w","Post Harbour Place","800 Harbour Post Dr","Tampa","FL",33602,27.939768,-82.4511823,3,26,1,"Home Services, Real Estate, Apartments","NA"
"13204","JkQiSyZh0mBfLWY_LDL38Q","At Home Pet Grooming Services LLC","402 E Adalee St","Tampa","FL",33603,27.9725967,-82.4567219,4.5,10,1,"Pet Groomers, Pet Services, Pets","NA"
"13205","d7Lr7ge_BfERO0st0V1qLw","Tampa Auto Stylist","2205 N 22nd St","Tampa","FL",33605,27.9634129,-82.4345598,5,22,1,"Car Wash, Automotive, Auto Detailing, Auto Repair","NA"
"13207","SCwpimht0hWYvPx879MQig","Houndz Of Hollywood Mobile Dog Grooming & Spa","1014 E North St","Tampa","FL",33604,28.00594,-82.44785,4.5,16,1,"Pet Groomers, Pets, Dog Walkers, Pet Services","NA"
"13208","5I9i9zlFhDjPhtzhdF0lFQ","St. Joseph's Hospital - North Emergency Center","4211 Van Dyke Rd","Lutz","FL",33558,28.1296984,-82.5096084,2,8,1,"Emergency Rooms, Health & Medical","Monday, Tuesday, Wednesday, Thursday, Friday"
"13209","EBkn2pPjEexIjKZoD4H3OQ","KFC","3102 College Ave E","Ruskin","FL",33570,27.7135981478,-82.3936097086,3,25,1,"American (Traditional), Chicken Wings, Fast Food, Restaurants, Chicken Shop","NA"
"13210","Rf-p0k0HpqtD7L4YBfWjPQ","Poke 88","9951 W Hillsborough Ave","Tampa","FL",33615,28.003279,-82.596337,5,55,1,"Hawaiian, Poke, Food, Restaurants","NA"
"13219","Ol4KW8Xx4lzPitSOw2ZdSA","Chili's","16420 State Rd 54","Odessa","FL",33556,28.1882190617,-82.5451382756,2.5,66,1,"Cocktail Bars, Restaurants, American (Traditional), Mexican, Bars, Nightlife, American (New), Tacos, Tex-Mex","NA"
"13220","zhLVkk6XVcgdSbwC7io7sA","Appliance Parts To Go","3901 W Waters Ave, Ste C","Tampa","FL",33614,28.0259464,-82.5072477,4,6,1,"Contractors, Local Services, Appliances & Repair, Heating & Air Conditioning/HVAC, Home Services","NA"
"13221","kh4Fz0hSdhJOKZQWAf_G0g","Publix","243 Bayshore Blvd","Tampa","FL",33606,27.9423051,-82.4604669,3.5,67,1,"Restaurants, Grocery, Bakeries, Food","NA"
"13224","n_SyJFaLsh-FA0pZeOnq3Q","Rivard Buick GMC","9740 Adamo Dr","Tampa","FL",33619,27.9501271,-82.3451181,3.5,47,1,"Auto Repair, Tires, Oil Change Stations, Car Dealers, Automotive","Monday"
"13226","ub_cFc5t2sgFSG-Ug2K7Qw","ALMA Rest And Bar","2223 N Westshore Blvd","Tampa","FL",33607,27.9658893991,-82.5208361782,3.5,63,1,"Restaurants, Bars, Latin American, Colombian, Spanish, Nightlife","NA"
"13231","BBVrr3ZqmzfF1eD6hQJSYw","Sunshine Cafe","3642 W Gandy Blvd","Tampa","FL",33611,27.893141,-82.504011,3,10,0,"Cafes, Breakfast & Brunch, Food, Restaurants","NA"
"13234","3NcOmtIxpfvp67bZnsprpQ","Soho Delicias Cuban Cafe & Frozen Yogurt","2303 W Morrison Ave","Tampa","FL",33629,27.9338985,-82.4832754,4.5,33,0,"Sandwiches, Ice Cream & Frozen Yogurt, Food, Cuban, Restaurants, Bakeries","NA"
"13235","WZ7wNhVL7QzNEbZaephX4A","Poseidon Fishing Charters","3324 West Shell Point Rd","Ruskin","FL",33570,27.7185674636,-82.4781588436,4,5,1,"Fishing, Active Life","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"13236","oN7fG4x2YIpxLM8UxTUe4A","Great Clips","10659 Big Bend Rd","Riverview","FL",33579,27.790366,-82.333024,2.5,12,1,"Hair Salons, Beauty & Spas",NA
"13238","WJA7EJpIWa04vF685GRqhg","Royal Maid Service","12108 N 56th St, Ste E","Tampa","FL",33617,28.057519,-82.394256,2.5,7,1,"Office Cleaning, Home Services, Home Cleaning, Professional Services, Window Washing","NA"
"13241","5Ugt3AbS_MENo2lWW9EquQ","Caring Family Dentistry","6705 Hanley Rd","Tampa","FL",33634,28.0086391,-82.5622659,5,6,1,"Dentists, Endodontists, Health & Medical, General Dentistry, Periodontists","NA"
"13243","1bwEz9wJwgfNFnBdW-rWkg","Lien Hoa Oriental Market","3692 W Waters Ave","Tampa","FL",33614,28.024818145,-82.5034525314,3.5,31,1,"Vietnamese, Home Services, Grocery, Restaurants, Real Estate, Food, Homeowner Association, International Grocery","NA"
"13247","vp9Bu_2fA8cCrNV6vFWmbw","Emerald Spa","17018 Palm Pointe Dr","Tampa","FL",33647,28.1183255294,-82.3815819249,4,6,0,"Massage Therapy, Physical Therapy, Beauty & Spas, Health & Medical, Reflexology, Skin Care, Massage","NA"
"13249","N1KFa50UQHrP8kINvtO-MA","Winn Dixie","9822 US Highway 301 S","Riverview","FL",33569,27.856194,-82.3247562,3,7,0,"Food, Grocery",NA
"13254","CG_NAd2OggmVEQjFOYsuTA","Martha's Family Restaurant","12019 US Hwy 92","Seffner","FL",33584,28.0028700842,-82.2952295467,4.5,289,1,"American (Traditional), Ice Cream & Frozen Yogurt, Food, Diners, Pizza, Breakfast & Brunch, Restaurants, Southern, Cafes","NA"
"13256","Kp5uf9oZwqJNJK_cxq_-MQ","Bed Bath & Beyond","12803 Citrus Plaza Dr","Tampa","FL",33625,28.063774,-82.573965,4,22,0,"Home & Garden, Home Decor, Furniture Stores, Kitchen & Bath, Shopping","NA"
"13257","a5eeAvUY-88KkE2x-1rVCA","Kirschner Realty Services","3802 Ehrlich Rd, Ste 106","Tampa","FL",33624,28.0840077,-82.5071673,2.5,9,1,"Real Estate, Home Services, Property Management","NA"
"13259","6QVR5vtFcxu4nj62vAKkUg","Cahill's Yamaha of North Tampa Inc","8920 N Armenia Ave","Tampa","FL",33604,28.0323571,-82.4843986,2.5,5,1,"Automotive, Jet Skis, Active Life, Motorcycle Repair, Motorcycle Dealers","Monday"
"13263","1ZW_rnoS2UBydTyc_0ikSQ","Sekushi","2223 N Westshore Blvd, Unit B 213","Tampa","FL",33607,27.965655,-82.521205,3.5,150,0,"Japanese, Restaurants, Sushi Bars, Ramen","Monday"
"13266","U3BfXZkLxFemMyFu71Z_Dw","The Salon 1.0 Channelside - Paul Mitchell Focus Salon","101 S 12th St, Ste 102","Tampa","FL",33602,27.946705,-82.446967,4.5,21,1,"Hair Salons, Skin Care, Beauty & Spas","NA"
"13267","mgBZjhn2uwOcd8hHhjck9g","Laser Ops Extreme Gaming Arcade - Tampa","6283 W Waters Ave","Tampa","FL",33634,28.0280695802,-82.5476784828,4,45,1,"Amusement Parks, Pizza, Beer, Wine & Spirits, Arts & Entertainment, Food, Arcades, Laser Tag, Restaurants, Event Planning & Services, Bars, Active Life, Team Building Activities, Sports Bars, Kids Activities, Nightlife, Party & Event Planning","NA"
"13269","L8K2CaI2RtzlpqZEHrvnxQ","XPO Logistics","4531 Madison Industrial Ln","Tampa","FL",33619,27.9024523403,-82.3955300112,4.5,35,1,"Shipping Centers, Local Services","NA"
"13270","_GnGPftZCDeUKzjFWGqNsw","Cipresso Seminole Hard Rock  - Tampa","5223 N Orient Rd","Tampa","FL",33610,27.9916829247,-82.3723849843,4,31,1,"Restaurants, Italian","NA"
"13272","AsMmX7njOzFkWsJQ1jMVCg","The Boozy Pig","3255 West Cypress St","Tampa","FL",33607,27.952304,-82.4970931,4.5,134,1,"Tapas/Small Plates, Beverage Store, Breakfast & Brunch, Food, Butcher, Specialty Food, Sandwiches, Meat Shops, Restaurants, Cafes, American (New), Delis","Monday"
"13273","Ogz46XB_zxnpd6DFpiWHug","Brandon Collision","8700 E Adamo Dr","Tampa","FL",33619,27.950471,-82.358864,3,12,1,"Body Shops, Auto Repair, Auto Glass Services, Automotive","NA"
"13275","Mei_c_5J6XQmaXgpfrmLGQ","Fushia Asian Bistro & Hot Pot Buffet","15317 Amberly Dr","Tampa","FL",33647,28.0892554,-82.4044118,4,216,0,"Hot Pot, Restaurants, Shanghainese, Dim Sum, Buffets, Chinese, Szechuan, Asian Fusion","NA"
"13277","XxM-ZC76MdRNcw5D-4LVVQ","Pediatric Health Care Alliance","3222 W Azeele St","Tampa","FL",33609,27.9408318,-82.497243,3,28,1,"Pediatricians, Laboratory Testing, Diagnostic Services, Health & Medical, Doctors","NA"
"13278","4KS_2qM4xnL46ZvSZrc2Fg","Smith & Associates","3801 W Bay To Bay Blvd","Tampa","FL",33629,27.9200126,-82.5062852,3,12,1,"Home Services, Property Management, Real Estate Agents, Real Estate Services, Real Estate","NA"
"13282","i7h-otytS-P8wRi-kpIKjg","Chevron","4205 W Kennedy Blvd","Tampa","FL",33609,27.9452255,-82.5143768,2,6,1,"Automotive, Gas Stations",NA
"13283","XPCVKC8pBfceuJa7_p6GLw","Lutz Scoops","19259 N Dale Mabry Hwy","Lutz","FL",33548,28.1573134801,-82.4808841141,5,6,1,"Ice Cream & Frozen Yogurt, Food","NA"
"13284","Kyey3rqsPuNOgGlXuiqezQ","Chipotle Mexican Grill","3696 W Gandy Blvd","Tampa","FL",33611,27.8934393061,-82.505866,2,100,1,"Restaurants, Food, Mexican, Fast Food","Monday"
"13285","l7bDUUXDjjqAfS_N9qn_9w","Fitniche - Hyde Park","722 S Village Cir","Tampa","FL",33606,27.9361307027,-82.4754112311,4.5,15,0,"Sports Wear, Sporting Goods, Shopping, Fashion, Shoe Stores","NA"
"13288","kb7JmtfOARXQkFxcgQVfmw","Regis Salon","2223 N Westshore Blvd Ste 151A, International Plaza","Tampa","FL",33607,27.964079,-82.519571,3.5,17,1,"Beauty & Spas, Hair Salons","NA"
"13289","0iVgshLrqM3Qft6arXTxIw","Kellogg Endodontics","10028 Water Works Ln","Riverview","FL",33578,27.854712,-82.3380145,3.5,5,1,"Endodontists, Dentists, Health & Medical","NA"
"13293","swjtIm1hxEOVHFIJ6JLhsA","Deb's Whistle Stop Depot","100 4th Ave NW","Lutz","FL",33548,28.1547794,-82.4617506,4.5,12,1,"Antiques, Shopping","NA"
"13295","ipiwBJj9WRdgbqlp4BvDxg","Stained Market Place","2106 E 15th Ave","Tampa","FL",33605,27.9661293,-82.4350096,4.5,25,1,"Arts & Crafts, Used, Vintage & Consignment, Discount Store, Home Services, Estate Liquidation, Personal Shopping, Real Estate, Thrift Stores, Fashion, Home Decor, Antiques, Shopping, Home & Garden","NA"
"13296","gBIN-yMeTK6nqAa_IMr6Kg","Maple Street Biscuit Company - Bloomingdale","127 W Bloomingdale Ave","Brandon","FL",33511,27.8931785,-82.287229,4,222,1,"Southern, Comfort Food, Restaurants, Breakfast & Brunch","Monday"
"13297","TQKpK-ClRGtEFu_Qf7U-MQ","Red Robin Gourmet Burgers and Brews","7982 Citrus Park Town Center Mall","Tampa","FL",33625,28.068575,-82.57644,3,184,1,"Burgers, American (Traditional), Restaurants","NA"
"13298","E1xeOBfL0d11G7QCIJKejA","Bedrock Auto Body & Collision Specialist","6711 N Nebraska Ave","Tampa","FL",33604,28.0090325,-82.4506244,5,11,1,"Automotive, Body Shops",NA
"13299","EUKat7qVmzw6F1_XueJl3g","Hudson's Furniture","8030 N Dale Mabry Hwy","Tampa","FL",33614,28.0215209,-82.5054474,3,71,1,"Shopping, Home & Garden, Furniture Stores, Interior Design, Mattresses, Home Services","NA"
"13300","dfQAgdUdrP0dp1m5vqE8TQ","Ackerman Jewelers","2514 W Kennedy Blvd","Tampa","FL",33609,27.9444158847,-82.4858362126,4,5,1,"Watches, Jewelry Repair, Local Services, Jewelry, Shopping","Monday"
"13303","e8VlQHJYDyfMo5J--qyY9g","Krispy Kreme","3113 W Kennedy Blvd","Tampa","FL",33609,27.9450867,-82.4939328,3,87,1,"Donuts, Restaurants, Coffee & Tea, Food","NA"
"13304","UG9yclkxBcsHFb9U2Q_WdQ","China Legend","4537 Gunn Hwy","Tampa","FL",33624,28.0499397,-82.5186371,4.5,30,1,"Restaurants, Chinese","NA"
"13306","GOcny-tWlN3jKk0AjHeAug","The Grill At Morris Bridge","10920 Cross Creek Blvd","Tampa","FL",33647,28.145446,-82.2840637,4.5,9,1,"Restaurants, American (New)","NA"
"13307","wEdzUMaLE2ebYoe7Z0XGaA","Grimaldi's Pizzeria","253 Westshore Plz","Tampa","FL",33609,27.94628,-82.52873,4,480,1,"Restaurants, Pizza","Monday"
"13310","bSvkxZpvlyeA18ZtxNSgEA","The River at Tampa Bay Church","3738 River International Dr","Tampa","FL",33610,27.9777257876,-82.3235333694,5,7,1,"Churches, Religious Organizations","NA"
"13311","F-y24zcxL7b3RFxRGpaNKg","Moffitt Cancer Center, McKinley Campus","10920 N Mckinley Dr","Tampa","FL",33612,28.0484235,-82.4172105,4,7,1,"Medical Centers, Health & Medical, Oncologist, Doctors, Hospitals","NA"
"13312","aEDP3cnFkm-mjF-DAVSBrQ","Burlington","3950 S Dale Mabry","Tampa","FL",33611,27.9056192827,-82.5054851024,3,26,1,"Department Stores, Shopping, Fashion","NA"
"13313","pSULno65Tj4xEN6SMN_EQA","Red Dog Bar & Grill","3311 W Bay To Bay Blvd","Tampa","FL",33629,27.919958,-82.4981003,3.5,21,0,"Restaurants, Bars, Nightlife, American (Traditional)","NA"
"13317","rI2cvOfEQKFfa8_K0pWyGA","Apex Pest Control","2812 S 70th St","Tampa","FL",33619,27.92148,-82.3759007,4,9,1,"Pest Control, Wildlife Control, Local Services, Landscaping, Home Services, Lawn Services","Monday"
"13318","RaZUafgxD2MU2P8zhWkgIQ","Adam J Scheiner, MD","4303 N Gomez Ave, Ste 200","Tampa","FL",33607,27.9803391,-82.4906064,3.5,8,1,"Cosmetic Surgeons, Doctors, Health & Medical, Ophthalmologists","NA"
"13319","yp1ryLXLntJOqRHYKFnnqw","ABC Fine Wine & Spirits","14729 Dale Mabry","Tampa","FL",33618,28.0808219844,-82.5058268286,3.5,25,1,"Food, Beer, Wine & Spirits","NA"
"13321","mRWr3FYaKCIfYdZ80nDpDQ","Southpaw Animal Health","15421 N Dale Mabry Hwy","Tampa","FL",33618,28.092247,-82.501026,4,25,1,"Pets, Veterinarians","NA"
"13323","EXdCOJHvWFQxoGgn58LeHw","Supercuts","1930 W Brandon Blvd, Marketplace East","Brandon","FL",33511,27.938171,-82.316521,3.5,6,1,"Men's Hair Salons, Shopping, Hair Stylists, Barbers, Hair Salons, Beauty & Spas, Cosmetics & Beauty Supply","Monday"
"13325","GOCDNDS_uRUN-Mhfhvi_HA","Simply Thai Restaurant","875 E Bloomingdale Ave","Brandon","FL",33511,27.8916011,-82.2725105,4.5,7,0,"Restaurants, Thai",NA
"13328","CxmqP1eRI1g4TNnzZfq8hg","WellCare","","Tampa","FL",33634,28.01574,-82.5510469,1,65,1,"Health & Medical, Financial Services, Insurance","NA"
"13329","QMNGweCNIS4kYrUrUCPsuA","New China","17625 Gunn Hwy","Odessa","FL",33556,28.1273,-82.574565,3,15,1,"Restaurants, Chinese","NA"
"13331","btzp8IJGU4a30N2PUhB7bQ","Center For Neuromuscular Therapy","401 N Parsons Ave, 108 B","Brandon","FL",33510,27.9437515,-82.2852711,4.5,9,1,"Chiropractors, Massage, Health & Medical, Beauty & Spas, Massage Therapy","NA"
"13332","C9-AL6Cxfb7cJ3tQ07abzg","Crave Spa SOHO","708 S Howard Ave","Tampa","FL",33606,27.936576,-82.482755,3,162,1,"Beauty & Spas, Permanent Makeup, Eyelash Service, Skin Care, Makeup Artists, Nail Salons, Waxing, Hair Removal","Monday"
"13333","IAnOWXTZjNNUSdt5kdFjmg","Shula Burger","4100 George J Bean Pkwy, Tampa International Airport","Tampa","FL",33607,27.9834019261,-82.5323423379,2.5,107,0,"Food, Burgers, American (New), Restaurants",NA
"13334","gqPCIqv5bx1KwqMQcfPXWw","A & D Automotive Center","1127 E Twiggs St","Tampa","FL",33602,27.9520043,-82.4469859,5,103,1,"Local Services, Tires, Automotive, Oil Change Stations, Auto Repair, Auto Parts & Supplies","Monday"
"13337","IYAIn5jiritY8C7e401qYA","Florida Brewers Guild Beer Fest","601 Old Water St","Tampa","FL",33602,27.9414000446,-82.4522780705,5,5,1,"Arts & Entertainment, Festivals",NA
"13338","1oWEY7aepUU3GXPAVlfDbg","Waffle House","8310 Wilsky Blvd","Tampa","FL",33615,28.02595,-82.566527,3,18,1,"American (Traditional), Restaurants, Diners, Fast Food, Breakfast & Brunch","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"13343","8DLP0KNiewc_Z0VgMNdO9w","Club Pilates","13254 N Dale Mabry Hwy","Tampa","FL",33618,28.0688098,-82.5067242,4.5,11,1,"Pilates, Trainers, Active Life, Fitness & Instruction, Barre Classes","Monday"
